,video_id,id,comment,likeCount,lastUpdated,replyCount,replies
1730,op4mGRTAlEY,Melissa Chavez,So happy that Morocco advanced to semifinals.  They deserved it.  Happy for nephew and niece who are half Moroccans.,0,2022-12-10T19:19:03Z,0,
1731,op4mGRTAlEY,Allaan Snackbar,Missed the Messi vs Ronaldo final 😭😭😭😭,0,2022-12-10T19:18:26Z,0,
1732,op4mGRTAlEY,OmarJr,I was routing for Portugal until Pepe missed that header. It was all his fault! He messed up Ronaldo and Portugal 😭,0,2022-12-10T19:18:02Z,0,
1733,op4mGRTAlEY,🥒Dr4gon🥒,"Speed crying rn



and so am i",0,2022-12-10T19:17:14Z,0,
1734,op4mGRTAlEY,Nurbolat Kartanbayev,I am glad Morocco win Portugal’s team. Congratulations!!! Thank you for this channel!,0,2022-12-10T19:17:13Z,0,
1735,op4mGRTAlEY,Evelyn Chancellor,It will be interesting if France 🇫🇷 beats England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 and we will have Morocco 🇲🇦 playing against France 🇫🇷. Too many Moroccans in France with dual citizenships! Who would you root for!,1,2022-12-10T19:16:53Z,0,
1736,op4mGRTAlEY,Adel Causevic,The Iberian Peninsula has once again been retaken by the Moors. First fell Spain and now Portugal. Al-Andalus is back.,0,2022-12-10T19:16:48Z,0,
1737,op4mGRTAlEY,MINNESOTA MATT,Just saying… Kobe and Lebron wouldn’t be ON THE BENCH in a close out game… why Ronaldo?,0,2022-12-10T19:16:13Z,0,
1738,op4mGRTAlEY,Waleed Ahmed,"As a Middle Eastern man who loves Christiano Rolando, I would like to congratulate Morocco on their great effort and victory, and pray that God destroy every single Coach or people behind the scene that attempting to ruin Cristiano career as a best player in the world; “F” them all to rest without peace forever and more.",0,2022-12-10T19:15:54Z,0,
1739,op4mGRTAlEY,Top,"First African, First Arab and First Muslim country.",0,2022-12-10T19:15:14Z,0,
1740,op4mGRTAlEY,kevin couture,wow morocco congrats,0,2022-12-10T19:15:03Z,0,
1741,op4mGRTAlEY,Ane Dijitak,"Morocco to Belgium+Spain+Portugal: *""I'm not locked in here with you. You're locked in here with me!""*",0,2022-12-10T19:14:46Z,0,
1742,op4mGRTAlEY,Doja Cat Stan,LMAOO WWW MOROCCO WE WIN !,0,2022-12-10T19:14:33Z,0,
1743,op4mGRTAlEY,gold school,"Nooooo!!!
I wanted Portugal vs Argentina!!!",0,2022-12-10T19:14:26Z,0,
1744,op4mGRTAlEY,"Look , think, memorize….","Congratulations Marocco 🇲🇦,,, let’s hope he wins the world championship,,, lanusei ,,,",0,2022-12-10T19:14:22Z,0,
1745,op4mGRTAlEY,TeenB,This world cup is lame smh,0,2022-12-10T19:13:49Z,0,
1746,op4mGRTAlEY,B Babbich,"Portugal has some AMAZING looks that never went in. 

It was just not ment to be i guess.",0,2022-12-10T19:13:31Z,0,
1747,op4mGRTAlEY,Matt Zavoral,"I have no horse in this race, and I’m a Soccer/futbol ref myself… but I hate it when the referees don’t add extra time on top of the existing stoppage. There was a red card given that took about 1 minute of the stoppage time.

The ref blowing the whistle at exactly 8 mins is, in my opinion, very poor refereeing. Especially sucks for the team who now has a 1 man advantage.",0,2022-12-10T19:13:17Z,0,
1748,op4mGRTAlEY,MaFi,"History History History,, i can not believe this ❤ Africa is proud of you MOROCCO ❤❤",2,2022-12-10T19:13:09Z,0,
1749,op4mGRTAlEY,Mclovin_Soles,Trash still gonna lose got lucky 😂😂😂,0,2022-12-10T19:13:00Z,0,
1750,op4mGRTAlEY,Kim Lau,Why is CR not starting ?,0,2022-12-10T19:12:41Z,0,
1751,op4mGRTAlEY,Alberto Rosales,You will always be the GOAT CR7!!!,0,2022-12-10T19:12:39Z,0,
1752,op4mGRTAlEY,Anthony Milanez,Congratulations to all  Morocco and Africa well  done.,0,2022-12-10T19:12:16Z,0,
1753,op4mGRTAlEY,Chairman Meow,"Im just a dumb American, so I gotta ask, why is Ronaldo coming off of the bench in these huge games? I thought he was one of the best players in the world?",0,2022-12-10T19:12:04Z,0,
1754,op4mGRTAlEY,Simran S,WOOT WOOT,0,2022-12-10T19:11:39Z,0,
1755,op4mGRTAlEY,Baba here,Congratulations Morocco from USA 🇺🇸,0,2022-12-10T19:11:36Z,0,
1756,op4mGRTAlEY,Aaron Jimenez,Good job Morocco good job Portugal 🇵🇹 amazing match both countries are winners in my book.,0,2022-12-10T19:11:34Z,0,
1757,op4mGRTAlEY,ILLEGAL POPTART,Morocco doing the unthinkable,0,2022-12-10T19:11:19Z,0,
1758,op4mGRTAlEY,Kaedin .O,They really gonna start Ramos over Ronaldo just cuz he scored against Switzerland..who even is that guy?,0,2022-12-10T19:11:11Z,0,
1759,op4mGRTAlEY,James Ha,So far Son cried. Naymar cried. Honaldo cried. Who's next?,1,2022-12-10T19:10:59Z,0,
1760,op4mGRTAlEY,DynamicSphinxxx,"Belgium, Spain, Portugal......Morocco is on a trend to beating top European teams. They will murk France or England in the semifinals",0,2022-12-10T19:10:57Z,0,
1761,op4mGRTAlEY,Ernest Onwona,Morocco has made all of Africa proud,0,2022-12-10T19:10:05Z,0,
1762,op4mGRTAlEY,RSP themovement,you should have started ronaldo,0,2022-12-10T19:09:38Z,0,
1763,op4mGRTAlEY,Dr Stone,The whole continent of Africa is supporting you Morocco!!!,0,2022-12-10T19:09:28Z,0,
1764,op4mGRTAlEY,Bleach Unbound,"I hope bono gets the hand award, he’s doing good work for morocco",0,2022-12-10T19:09:15Z,0,
1765,op4mGRTAlEY,lunyteve,ronaldo can dry his tears with all that saudi money.,0,2022-12-10T19:08:52Z,0,
1766,op4mGRTAlEY,Другая Америка,Go Morocco!,0,2022-12-10T19:08:23Z,0,
1767,op4mGRTAlEY,Mousa A,"🇵🇹 coach should be fired immediately 
Not starting one of the best players in the world 🌎 ( Ronaldo )",2,2022-12-10T19:08:10Z,0,
1768,op4mGRTAlEY,oSixez,Yessssssssss!!!!!! All Arabs are proud 🇲🇦 🇮🇶,0,2022-12-10T19:10:20Z,0,
1769,op4mGRTAlEY,Zackgamesroblox,Noooo Portugal lost I’m so mad at morocco I wish messi lose ☹️,0,2022-12-10T19:07:30Z,0,
1770,op4mGRTAlEY,Becca_SoCal,"Morocco is on fire!! 🔥🔥🔥 So so happy for them. I hope they win the cup! 😊 Much love from Denver, CO, USA. 👏👏",63,2022-12-10T19:09:53Z,2,"['Thank you so much for your support!😊I live in denver co too.', 'Thank you Becca for you support. And yes we will we are strong 💪']"
1771,op4mGRTAlEY,Sergio Lizarraga,It’s sad to know that even some of the greats will never experience winning a World Cup,1,2022-12-10T19:07:08Z,0,
1772,op4mGRTAlEY,I don't think so,Why didn’t they play their star players from the start? You clearly saw how the subs shifted the tides of war in their favor. In the first half I could tell you the red jersey was Portugal and you would believe it with how dominance they had.,0,2022-12-10T19:06:53Z,0,
1773,op4mGRTAlEY,Raider Leo,Guess the ( arguably) worlds best player will never win a World Cup! It’s up to Messi now to win one! Congratulations to the Moroccan players on a huge victory!,0,2022-12-10T19:06:36Z,0,
1774,op4mGRTAlEY,Boi,Now only junior can win the wc for Portugal 😢,1,2022-12-10T19:05:51Z,0,
1775,op4mGRTAlEY,t95mwp,Allahu Akbar.,0,2022-12-10T19:05:39Z,0,
1776,op4mGRTAlEY,Abdul Farah,"الله أكبر 🤣🤣🤣🤣🤣
Making dua from the United States in shaa Allah Morocco is going to win the world cup.",0,2022-12-10T19:07:16Z,0,
1777,op4mGRTAlEY,Alycia Wang,Thank you,0,2022-12-10T19:04:27Z,0,
1778,op4mGRTAlEY,Vai Vai,Congrats Morocco,0,2022-12-10T19:04:24Z,0,
1779,op4mGRTAlEY,Vai Vai,Why didn't CR7 start 😕,0,2022-12-10T19:04:11Z,0,
1780,op4mGRTAlEY,Not Kimi Räikkönen,"It's nice seeing some underdogs (besides the usual Spain, Brazil, etc.) enjoying success this year.",3,2022-12-10T19:03:58Z,0,
1781,op4mGRTAlEY,Terrence Coccoli,Messi provers again he is better than Ronaldo,0,2022-12-10T19:03:49Z,0,
1782,op4mGRTAlEY,Tom Servo,Portugal's worst encounter with Morocco since King Sebastian.,0,2022-12-10T19:03:44Z,0,
1783,op4mGRTAlEY,artisalife west,That crucial kiss on the Pepe’s head,0,2022-12-10T19:03:36Z,0,
1784,op4mGRTAlEY,Luizzz,"Im so happy morroco won, at least they wont make ronaldo a god",0,2022-12-10T19:03:12Z,0,
1785,op4mGRTAlEY,en devant,Congratulatios Morroco⚽🎈♥,1,2022-12-10T19:02:47Z,0,
1786,op4mGRTAlEY,Mountain Biker,Why did Ronaldo come off the bench though?,0,2022-12-10T19:02:34Z,1,['his shoes were sticky from 💅']
1787,op4mGRTAlEY,Superman from twin city,Fk portugal should of started CR7..Romas didn't contribute anything ..the portugal is to blame..hiw do you bench one of the best soccer player in ther world at a crucial game..CR7 is more dangerous to the other team than Romas..,0,2022-12-10T19:02:18Z,0,
1788,op4mGRTAlEY,Bork Laser,Spain were a very weak team and Portugal were so overrated morocco stand no chance in the semi finals soon they will be reunited with their goats,0,2022-12-10T19:02:17Z,2,"['@Se7n Dust Portugal is a bigger joke', 'your tried a joke on them, but it landed on portugal']"
1789,op4mGRTAlEY,Asakegn Gobena,Morocco is Africa,0,2022-12-10T19:02:16Z,0,
1790,op4mGRTAlEY,solid snake,Where is Ronaldo? 😂😅,2,2022-12-10T19:01:27Z,0,
1791,op4mGRTAlEY,Ernesto,"Congratulations to all Arabs for the performance of their Amazing Morrocean Team, Greetings from USA",2,2022-12-10T19:01:22Z,0,
1792,op4mGRTAlEY,Se7n Dust,fox sports = fox news,0,2022-12-10T19:01:18Z,0,
1793,op4mGRTAlEY,Hassan Sellak,"Congratulations Morocco 
Filiations Maroc
Filicitaciones marueccos
هنيءا للمغرب",1,2022-12-10T19:01:16Z,0,
1794,op4mGRTAlEY,JOOKS BSG,Dont the Brazilians speak Portuguese? I know they speak the same language this round,0,2022-12-10T19:01:14Z,0,
1795,op4mGRTAlEY,ThePixelNugget,Stunning world cup. So many upsets and this is one of many 😢,3,2022-12-10T19:01:22Z,0,
1796,op4mGRTAlEY,Beep Boop,Morocco’s goalie has been absolutely insane this tournament. Back to back shutouts in elimination games.,2123,2022-12-10T19:01:10Z,25,"['Livakovic and Bono are the best\n ~\\(≧▽≦)/~ ❤', '@rXw55 dispell what?!!', '@K9 CasablankinoThey want him to be Canadian now lol he is Moroccan 100% will never be a Canadian', 'https://youtu.be/UKvueKzeq0g', '@602West I just call him Sunny tbh']"
1797,op4mGRTAlEY,Gamaken,We still love you CR7! You did so much for your country already. Heads up and congrats Morocco! Way to go fellas! Cheers to all the fans.,49,2022-12-10T19:01:07Z,1,"[""I am not sad that Portugal is eliminated. I am sad because CR7 won't be seen on the big stage again.""]"
1798,op4mGRTAlEY,RG,"37 years old and a GOAT. Scored a goal in all 5 world-cups.The only man to do so EVER.  King of football. Now he can retire, he’s done it all. No one comes close.",1,2022-12-10T19:00:56Z,1,['🤧😵']
1799,op4mGRTAlEY,MaeryUm,A win for Morocco is a win for Islam! All the Muslims are rooting!,0,2022-12-10T19:00:42Z,1,['@Ali Khan cry about it to someone else 😹😹 if you don’t want to remember your lord that’s on you. The Moroccan players themselves thank Allah and sujuud after the win. It’s only by the will of Allah that they win.']
1800,op4mGRTAlEY,Shiwan Ismael,Hhahahhha Ronaldo cry baby,1,2022-12-10T19:00:42Z,0,
1801,op4mGRTAlEY,Beyond,"You know what I’ve noticed, Portugal always lose with their away Jerseys.",0,2022-12-10T19:00:40Z,0,
1802,op4mGRTAlEY,David,Marraco played very well and they seem to be in form. But i think having Ronaldo starting is important for morale and i think he could of made a difference. But oh well; well played Morocco 🎉,0,2022-12-10T19:00:53Z,0,
1803,op4mGRTAlEY,Vortezx Gaming,"Whats sad is that its ronaldo last world cup
But congrats to morrococo",1,2022-12-10T19:00:26Z,0,
1804,op4mGRTAlEY,ademola apata,They thought they were going to run Morocco over that was why the coach didn't use Ronaldo in the first half. He was wrong.,2,2022-12-10T19:00:22Z,0,
1805,op4mGRTAlEY,Ragey,"Messi: ""SUIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII""",1,2022-12-10T19:00:11Z,0,
1806,op4mGRTAlEY,Pi Y,"People giving props to Morocco but this is a classic Santos score line, lose 1-0 and crash out of the tourney",0,2022-12-10T18:59:52Z,0,
1807,op4mGRTAlEY,Hiram Oliver,Wow!! Alhumdullilah!!!,0,2022-12-10T18:59:51Z,0,
1808,op4mGRTAlEY,pokegger123 zack 2,Congratulations Morocco love from Ghana.,2,2022-12-10T18:59:49Z,1,['the only way i can safely visit africa is either with $6 OR $6M in my pocket']
1809,op4mGRTAlEY,Mario Melgarejo,"More boring mediocre teams going through just what we needed, a 1-1 or 1-0 semifinal incoming.",0,2022-12-10T18:59:37Z,0,
1810,op4mGRTAlEY,Felix Da Cat,Here are some true underdogs.  Deserving of their praise and run for gold.   Still sad to see Portugal out.   After recovering from Brazil loss too.,0,2022-12-10T18:59:22Z,0,
1811,op4mGRTAlEY,AGENT 97,How about absent.,0,2022-12-10T18:58:44Z,0,
1812,op4mGRTAlEY,Love me Love my dog,He kissed the opponent's head. 😆 🤣 😂,0,2022-12-10T18:58:38Z,2,"['@Addahbi DB lmao. He was not even scared for face or mouth. 😆 🤣', '🤣🤣 he say thank you head you mess huge  aportenunity']"
1813,op4mGRTAlEY,TidesOfWind,"So proud of this team! But I really honestly do feel bad for Ronaldo. Even though he didn’t really do much today, he’s done a lot for the Portuguese National Team",8,2022-12-10T18:58:29Z,4,"['@Jonathan Saunders No that was not the pinnacle. There were many moments Ronaldo was important for Portugal. And I’m not talking about the euros. I’m talking about what he has done throughout the time he was wearing that Portugal shirt. There were moments in the euros when they one, Ronaldo had scored hat tricks against Sweden for example to help them in the World Cup. He is always that man when it comes to Portugal. I’m talking about how I feel bad for him, but also talking about what he has done for the national team overall.', ""@TidesOfWind yeah but isn't the pinnacle of modern portugese national football winning the euros in 2016?...he didn't do a lot for them then is all i was saying"", '@Jonathan Saunders I wasn’t talking about the euros lol. I was talking about what he has done for Portugal and how’s its sad that’s he’s out of the World Cup, however Morocco keep on pushing. DIMA MAGHREB', ""he didn't really do anything in that euro win...that tourney was carried by renato sanches""]"
1814,op4mGRTAlEY,Victor Aguilera,"Good defense whatever but if Ronaldo would’ve played all game, I for sure believe they would have won. Stupid as coach",1,2022-12-10T18:58:12Z,0,
1815,op4mGRTAlEY,Merica,I don’t see Morroco getting past France or England playing that way but they surprised a lot of people and have home field advantage,0,2022-12-10T18:58:00Z,0,
1816,op4mGRTAlEY,Jeremy Chancay,"I’m a Messi fan but with everything cr7 going through his club, family, he at least deserved to made it to the finals.. against the king, I wish cr7 the best tho!!!",0,2022-12-10T18:57:42Z,0,
1817,op4mGRTAlEY,GENERAL MIHINI,"All Arabs and Africans , we are proud of you Morocco 🇲🇦♥️",0,2022-12-10T18:57:39Z,0,
1818,op4mGRTAlEY,TheTEN24,Knew they’d win easily their group was stacked!,0,2022-12-10T18:57:20Z,0,
1819,op4mGRTAlEY,Vergil F.,"I am Portuguese-American and I was rooting for both Morocco and Portugal to win! Serious congratulations to Morocco from the USA for making history today, their team has been nothing but incredible this World Cup!! Their defense and goalkeeping is insane !! 🇲🇦 ❤❤",558,2022-12-10T18:57:19Z,18,"['@fairfeatherfiend exactly this dude definitely doesn’t watch soccer', '@Anthony Riche exactly they gotta get real comfortable together', '@Anthony Richethe us beat them the last time they faced them, not to mention the amount of clear chances they concede.', ""What's wrong with you?"", 'Traitor']"
1820,op4mGRTAlEY,sage ex,Team Africa 💪🏿💪🏿💪🏿💪🏿,0,2022-12-10T18:57:16Z,0,
1821,op4mGRTAlEY,aboutface102,Morocco's defense really won this game. Great job! I do feel bad for Ronaldo at the end.,0,2022-12-10T18:57:16Z,0,
1822,op4mGRTAlEY,AMI,1:55,0,2022-12-10T18:57:51Z,0,
1823,op4mGRTAlEY,Ragey,Wait why was Ronaldo benched in the first place?,2,2022-12-10T18:56:55Z,0,
1824,op4mGRTAlEY,Apollo Andratti,Ronaldo should have played the whole game.  Benching Ronaldo was a mistake.  Putthing him in at 50 minutes into a losing game was not the best strategy.,0,2022-12-10T20:03:51Z,0,
1825,op4mGRTAlEY,Max Ahissou,I'm not from Marocco and so excited for them. Congratulations! First African team to make it to the semis. What an amazing World cup!,465,2022-12-10T18:56:29Z,27,"['@S A Yes, that is because your ancestors did all the murdering of the black people in your home continent (in the north and east) before my ancestors went over (in the west) with mega boats.', '@Connor Lynndan So, do you spend your days arguing with idiots then? Ha ha. At least i had a point. You have none', ""@S A Yes, i've been to Morocco. Not so many black people"", '@Luke Gale Wow, an idiot and a racist! Amazing', '@Luke Gale As I lived in the states although I am multiethnic I considered myself African/American  and none of my ancestors were bought in a boat or were slaves']"
1826,op4mGRTAlEY,HokiePitcher22,This cup has been unreal.,0,2022-12-10T18:56:23Z,0,
1827,op4mGRTAlEY,LeOo Rask,did no one saw the morocco defender kissing pepe's head when he missed the header :v that was funny,0,2022-12-10T18:55:57Z,0,
1828,op4mGRTAlEY,Stay899,I’m confused why didn’t they let Christian play at the start they did the same thing last time too!,0,2022-12-10T18:55:49Z,0,
1829,op4mGRTAlEY,Sudheer Reddy Kunduru,Rip to all those who wanted a portugal vs argentina final. That was NEVER gonna happen,0,2022-12-10T18:55:35Z,0,
1830,op4mGRTAlEY,Alpha Fish,This World Cup is LITERALY the end of an era,0,2022-12-10T18:54:45Z,0,
1831,op4mGRTAlEY,Sahil,"All the fanboys ronaldo is done, messi still the goat",1,2022-12-10T18:54:25Z,0,
1832,op4mGRTAlEY,Jewelz,4:41 such a condescending gesture lol,0,2022-12-10T18:54:13Z,0,
1833,op4mGRTAlEY,Anthony,He gon cry in the car,0,2022-12-10T18:53:53Z,0,
1834,op4mGRTAlEY,C Torres,"Y’all are lying to yourselves Morocco and these other Arab teams are trash , score lucky goals and defend for 45 min. These has been the worst WC of my lifetime.",0,2022-12-10T18:53:37Z,1,['Go watch cricket bud']
1835,op4mGRTAlEY,MrBigcat1993 Jeong Dae Yang,TF just happened 👁️👁️,1,2022-12-10T18:53:02Z,0,
1836,op4mGRTAlEY,David L,"The Portugal coach underestimated Morocco by letting Ronaldo sitting out the first half. Stupid. AND, the red card was NOT justified. There were so many biased/BAD referees in this cup.",1,2022-12-10T18:57:30Z,0,
1837,op4mGRTAlEY,James Shelledy,When luck wins you the game your an absolute clown if you think morocco deserved that game absolute joke on the no penalty in the 2nd half,0,2022-12-10T18:52:35Z,0,
1838,op4mGRTAlEY,MrAshkanblue,"So Happy for Morocco,  Congrats from Iran.  Go and Grab the world Cup championship 🥳",0,2022-12-10T18:52:35Z,0,
1839,op4mGRTAlEY,David,Morocco’s goalie is unreal! Dude is stingy with giving up goals,0,2022-12-10T18:52:14Z,0,
1840,op4mGRTAlEY,Abraham Bueno,Was really rooting for a Ronaldo vs Messi final.,0,2022-12-10T18:52:12Z,0,
1841,op4mGRTAlEY,Danny Hernandez,Moroccos keeper is something else,0,2022-12-10T18:52:11Z,0,
1842,op4mGRTAlEY,홍정주,F the Ronaldo~~~~,1,2022-12-10T18:51:17Z,0,
1843,op4mGRTAlEY,111danish111,What a stupid decision to not play Rinaldo fully.,1,2022-12-10T18:51:16Z,0,
1844,op4mGRTAlEY,javi2good,Speed gonna be hella mad,1,2022-12-10T18:51:13Z,0,
1845,op4mGRTAlEY,Christian Cervantes,Seeing Ronaldo crying really hurts as a true fan... Because you this is the last time will get to enjoy seeing the best player of the world 😭😭😭,0,2022-12-10T18:51:07Z,0,
1846,op4mGRTAlEY,Justin Fencsak,Bring on France 🇫🇷 England 🏴󠁧󠁢󠁥󠁮󠁧󠁿,0,2022-12-10T18:50:44Z,0,
1847,op4mGRTAlEY,Amar G,retire,1,2022-12-10T18:50:31Z,0,
1848,op4mGRTAlEY,راء السلامين,Congratulations for Arabic African team Morocow,0,2022-12-10T18:50:28Z,0,
1849,op4mGRTAlEY,Hùng Kiệt,Morocco the biggest shocker so far in this world cup!,0,2022-12-10T18:50:17Z,0,
1850,op4mGRTAlEY,Miami Baban,Go go Maraco.🇲🇦🇮🇶,0,2022-12-10T18:52:37Z,0,
1851,op4mGRTAlEY,• nich •,When Morocco scored the ad in the back changed to “impossible is nothing” the timing couldn’t have been better,0,2022-12-10T18:49:49Z,0,
1852,op4mGRTAlEY,Roc-80,Bye c. Ronaldo next time you don’t cheat to get a penalty kick 🦵 all in the name of braking fake history. Cheaters never 🥇,0,2022-12-10T18:49:49Z,0,
1853,op4mGRTAlEY,Jonathan,Why bench Ronaldo?,1,2022-12-10T18:49:46Z,0,
1854,op4mGRTAlEY,راء السلامين,💪💪💪💪💪اMorocow,0,2022-12-10T18:49:44Z,0,
1855,op4mGRTAlEY,Lanuiiohu Sukikiya,Ronaldo shouldn't never be bench !!!,0,2022-12-10T18:49:38Z,0,
1856,op4mGRTAlEY,Power Pixie,Morocco played better Portugal given how many players they have that play for the top clubs. Ronaldo should've stayed on the pitch and congratulated the Moroccan players some of who probably may have idolized him when they were up and coming in the football world. Congratulations Morocco you deserved every second of that win! 🇲🇦,0,2022-12-10T18:49:35Z,0,
1857,op4mGRTAlEY,A,"Portugal acting like bratty kids, good job Morocco 🎉",1,2022-12-10T18:49:31Z,0,
1858,op4mGRTAlEY,Timothy Himmler,Ronaldo deserved to be in the finals along with Messi 😭⚽🥇🏆,1,2022-12-10T18:49:25Z,0,
1859,op4mGRTAlEY,SUDIP DAS,Awww he is crying!!! My frist celebritie crash Messi n Ronaldo I start crying when I see Messi n Ronaldo crying 😭. It’s a game no problem we still be ur fan it’s dose not matter u lose or win We will be always fan of 🇦🇷 🇵🇹.,1,2022-12-10T18:49:24Z,0,
1860,op4mGRTAlEY,knottykid,🇲🇦 is within the African continent . Therefore they are Africans whether they like it or not so enough of this none sense,0,2022-12-10T18:49:11Z,0,
1861,op4mGRTAlEY,Nas,"To all those who said that Morocco had no chance in defeating Portugal, I hope you have a great day.",1,2022-12-10T18:49:00Z,0,
1862,op4mGRTAlEY,Michael Baker,Portugal wins if CR7 play the whole game. Coach fell for the false sense if hope in Ramos just like in the NFL when a backup QB has a great game,0,2022-12-10T18:48:52Z,0,
1863,op4mGRTAlEY,Luis Fernando Mariscal,Portugal’s goalkeeper was a secret Morocco fan lol,0,2022-12-10T18:48:40Z,0,
1864,op4mGRTAlEY,Cheikh Niang,Portugal 😃😁😆,1,2022-12-10T18:48:12Z,0,
1865,op4mGRTAlEY,Tonsbi Tonsbi,"Morocco just made history 
I said it before I believe Morocco can bring the World Cup in Africa",1,2022-12-10T18:47:49Z,0,
1866,op4mGRTAlEY,Max Murphy,"As a moro Irish Yankee.
Congrats to Morocco , God speed and good luck to you.",3,2022-12-10T18:47:42Z,2,"['@Simo 4ever get a grip.', 'Is there any Yankee girl wanna get marriage over there?']"
1867,op4mGRTAlEY,josh,"morocco is no joke, interesting to see them play france",1,2022-12-10T18:47:30Z,0,
1868,op4mGRTAlEY,Eric Elegbede,He will win it for sure in 4 or 8 years 😂,0,2022-12-10T18:47:24Z,0,
1869,op4mGRTAlEY,J Sal,It's good that pseudo soccer royalty like Ronaldo is out...viva la sangre nueva.,1,2022-12-10T18:47:21Z,0,
1870,op4mGRTAlEY,Joshua Kim,"Watch out Europe 
Moors are coming back
Morocco conquered Spain and Portugal.
Who is next?  
France or England?",1,2022-12-10T18:47:21Z,0,
1871,op4mGRTAlEY,Relaxing & Soothing,Morocco first Arab/Muslim/African country to make it to semi final. This is a sport invented in Europe so it’s no surprise Europe has dominated for so long,0,2022-12-10T18:47:18Z,0,
1872,op4mGRTAlEY,Matt Watters,"As a Moroccan, we do not consider ourselves Africa but more European/Middle Eastern.  Africa is black, we are not.",0,2022-12-10T18:47:09Z,2,"[""your moral corruption is why africa isn't united"", 'Thanks for tell us Matt from Morocco']"
1873,op4mGRTAlEY,Luke,Portuguese coach must be kicking himself for not putting in Ronaldo from the start.,1,2022-12-10T18:47:06Z,0,
1874,op4mGRTAlEY,Norwood reaper,"Congratulations to the first Arab, North African country and African country to enter the semis",0,2022-12-10T18:47:04Z,0,
1875,op4mGRTAlEY,adrian adi,Morocco lucky and modest,0,2022-12-10T18:46:59Z,0,
1876,op4mGRTAlEY,camperino,"happy for morocco, but can someone explain why ronaldo keeps coming off the bench?",0,2022-12-10T18:46:28Z,1,"[""it was a statement to say the TEAM is bester; didn't work out 😂""]"
1877,op4mGRTAlEY,Jordi Folch,"Morocco’s style of play is cancerous to football. It is extremely boring and frustrating to watch/play against a team that sits back and (against spain) plays to go to penalties. The fact that a team playing like this can have success is sad to me, and shows a regression in the quality of football. Yes, they are an underdog, and I would be happy for them if they beat the other teams with only talent instead of parking the bus. Anyone who actually plays soccer knows that parking the bus is for teams who are afraid, know they are inferior, and are happy running around without the ball for 90 mins. Thats stupid.",0,2022-12-10T18:46:21Z,0,
1878,op4mGRTAlEY,Rohan Vignesh,"Congrats Morocco, I'm sorry Cristiano",0,2022-12-10T18:46:14Z,0,
1879,op4mGRTAlEY,Sam C,"You can’t reply on one single player for soccer. Morocco was down to 10 players, Portugal still couldn’t score. Then Morocco deserved a victory!",0,2022-12-10T18:45:43Z,0,
1880,op4mGRTAlEY,Biscuit89,Wow Portugal lost... yikes,0,2022-12-10T18:45:38Z,0,
1881,op4mGRTAlEY,iDontPull Outt,Morocco 🇲🇦 guess what? You are the worlds TEAM 🌏 we love you from 🇺🇸 and everywhere else!,5,2022-12-10T18:45:32Z,1,['As an AMERICAN MOROCCAN that was beautifully said and thank you!!!']
1882,op4mGRTAlEY,Master Roshi,Crazy thing is after all of this Cr7 is still the GOAT!!,1,2022-12-10T18:44:58Z,2,"['@Se7n Dust you must be a Messi fan smh', 'nah he been mosyly kick-n-pray than kick-n-slay for loooong while']"
1883,op4mGRTAlEY,Abdullah Popal,Is it just me or do we all feel that ronaldo woulda finished those headers.. coach shoulda started him.. higher chance to score in the box which is what portugal needed.,0,2022-12-10T18:46:17Z,0,
1884,op4mGRTAlEY,charlotte manirafasha,The meaning of playing before a lot of fans. Congratulations Morocco!!,5,2022-12-10T18:44:41Z,0,
1885,op4mGRTAlEY,Xͯ,Congrats to Morocco. Tough way for Ronaldo to go out.,1,2022-12-10T18:44:39Z,0,
1886,op4mGRTAlEY,Azazel_Jv,"Are you out of the world cup? 
SIIIUUUUUUUUUU",0,2022-12-10T18:44:35Z,0,
1887,op4mGRTAlEY,Gio Roof Expert,"Never liked Portugal, am excited to see an Argentina 
Morocco game, but i highly doubt they’ll beat France or England. Congrats!",0,2022-12-10T18:44:30Z,0,
1888,op4mGRTAlEY,J Wick,If CR7 was starting they would have won,0,2022-12-10T18:44:27Z,0,
1889,op4mGRTAlEY,african blood,The number 8 was man of the match for me,0,2022-12-10T18:44:16Z,0,
1890,op4mGRTAlEY,Yosef Nofal,Beautiful!! Go Morocco,0,2022-12-10T18:44:08Z,0,
1891,op4mGRTAlEY,Phiology,Morocco 🇲🇦 > 🇪🇸 > 🇵🇹,0,2022-12-10T18:44:06Z,0,
1892,op4mGRTAlEY,Dat Nguyen,"When a goalie wears the yellow adidas shirt, you know his team gonna lose",0,2022-12-10T18:43:57Z,0,
1893,op4mGRTAlEY,Nelson Robleto,SEEING RONALDO CRYING LIKE A B*TCH... PRICELESS!!!,1,2022-12-10T18:43:46Z,1,['4:53']
1894,op4mGRTAlEY,iba Lar,Go Morocco go 🇲🇦👍👍🇲🇦👍🇲🇦👍👍🇲🇦🇲🇦🇲🇦,0,2022-12-10T18:43:44Z,0,
1895,op4mGRTAlEY,Moka LARE,"I thought Portugal was better without Ronaldo… 🌚
This man would have started the game, maybe things would have changed. Anyway, we don’t redo the history.",0,2022-12-10T18:43:41Z,0,
